"curie_id"	"label"	"mapped_curie"	"mapped_label"	"mapping_source_prefix"	"mapping_target_prefix"	"distance"
"MedDRA:10022000"	""	"EFO:0007328"	"influenza"	"EFO"	"EFO"	"1"
"MedDRA:10003687"	""	"EFO:1000826"	"atrophic gastritis"	"EFO"	"EFO"	"1"
"MedDRA:10039102"	""	"EFO:0007470"	"rhinoscleroma"	"EFO"	"EFO"	"1"
"MedDRA:10006474"	""	"EFO:0007140"	"allergic bronchopulmonary aspergillosis"	"EFO"	"EFO"	"1"
"MedDRA:10056450"	""	"EFO:0007359"	"mast-cell leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10017868"	""	"EFO:1000946"	"gastric mucosal hypertrophy"	"EFO"	"EFO"	"1"
"MedDRA:10021905"	""	"EFO:1000035"	"infectious colitis"	"EFO"	"EFO"	"1"
"MedDRA:10045098"	""	"EFO:0007529"	"tuberculous peritonitis"	"EFO"	"EFO"	"1"
"MedDRA:10057934"	""	"EFO:0009321"	"diabetic macular edema"	"EFO"	"EFO"	"1"
"MedDRA:10067792"	""	"EFO:1001492"	"atrophic macular degeneration"	"EFO"	"EFO"	"1"
"MedDRA:10028532"	""	"EFO:0000198"	"myelodysplastic syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10008748"	""	"EFO:0004152"	"chorea"	"EFO"	"EFO"	"1"
"MedDRA:10047609"	""	"EFO:0000734"	"vitamin B12 deficiency"	"EFO"	"EFO"	"1"
"MedDRA:10014910"	""	"EFO:0009666"	"enthesopathy"	"EFO"	"EFO"	"1"
"MedDRA:10073269"	""	"EFO:1001515"	"ovarian endometrioid carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10021629"	""	"EFO:0007324"	"inclusion conjunctivitis"	"EFO"	"EFO"	"1"
"MedDRA:10064747"	""	"EFO:0004723"	"coronary artery calcification"	"EFO"	"EFO"	"1"
"MedDRA:10019417"	""	"EFO:1001344"	"Hemarthrosis"	"EFO"	"EFO"	"1"
"MedDRA:10028586"	""	"EFO:0007389"	"myiasis"	"EFO"	"EFO"	"1"
"MedDRA:10037635"	""	"EFO:0006835"	"pyoderma gangrenosum"	"EFO"	"EFO"	"1"
"MedDRA:10052083"	""	"EFO:1001010"	"Landau-Kleffner syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10013023"	""	"EFO:0005549"	"diphtheria"	"EFO"	"EFO"	"1"
"MedDRA:10037280"	""	"EFO:0001382"	"puberty"	"EFO"	"EFO"	"1"
"MedDRA:10014650"	""	"EFO:0009084"	"Endarteritis"	"EFO"	"EFO"	"1"
"MedDRA:10083622"	""	"EFO:0003888"	"attention deficit hyperactivity disorder"	"EFO"	"EFO"	"1"
"MedDRA:10016667"	""	"EFO:0009613"	"fibula fracture"	"EFO"	"EFO"	"1"
"MedDRA:10004975"	""	"EFO:0007171"	"black piedra"	"EFO"	"EFO"	"1"
"MedDRA:10008675"	""	"EFO:1000679"	"cholinergic urticaria"	"EFO"	"EFO"	"1"
"MedDRA:10070996"	""	"EFO:0007585"	"Cannabis use"	"EFO"	"EFO"	"1"
"MedDRA:10039788"	""	"EFO:1000764"	"seborrheic dermatitis"	"EFO"	"EFO"	"1"
"MedDRA:10049100"	""	"EFO:1001835"	"pyelocystitis"	"EFO"	"EFO"	"1"
"MedDRA:10068801"	""	"EFO:1001982"	"Antisynthetase syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10041446"	""	"EFO:1001918"	"specific phobia"	"EFO"	"EFO"	"1"
"MedDRA:10023504"	""	"EFO:1001009"	"kwashiorkor"	"EFO"	"EFO"	"1"
"MedDRA:10015035"	""	"EFO:1000924"	"epilepsia partialis continua"	"EFO"	"EFO"	"1"
"MedDRA:10001616"	""	"EFO:1000801"	"alcoholic cardiomyopathy"	"EFO"	"EFO"	"1"
"MedDRA:10034063"	""	"EFO:0004263"	"partial epilepsy"	"EFO"	"EFO"	"1"
"MedDRA:10054165"	""	"EFO:0007379"	"mucocutaneous Leishmaniasis"	"EFO"	"EFO"	"1"
"MedDRA:10020376"	""	"EFO:0007145"	"ancylostomiasis"	"EFO"	"EFO"	"1"
"MedDRA:10036445"	""	"EFO:1001120"	"potassium deficiency"	"EFO"	"EFO"	"1"
"MedDRA:10041687"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10062120"	""	"EFO:0007504"	"syphilis"	"EFO"	"EFO"	"1"
"MedDRA:10028649"	""	"EFO:0004145"	"myopathy"	"EFO"	"EFO"	"1"
"MedDRA:10007177"	""	"EFO:0007191"	"cannabis dependence"	"EFO"	"EFO"	"1"
"MedDRA:10021065"	""	"EFO:1000713"	"hypopigmentation of eyelid"	"EFO"	"EFO"	"1"
"MedDRA:10029260"	""	"EFO:0000621"	"neuroblastoma"	"EFO"	"EFO"	"1"
"MedDRA:10027876"	""	"EFO:0005091"	"monocyte count"	"EFO"	"EFO"	"1"
"MedDRA:10002383"	""	"EFO:0003913"	"angina pectoris"	"EFO"	"EFO"	"1"
"MedDRA:10021940"	""	"EFO:0000545"	"infertility"	"EFO"	"EFO"	"1"
"MedDRA:10041711"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10030856"	""	"EFO:0004190"	"open-angle glaucoma"	"EFO"	"EFO"	"1"
"MedDRA:10067571"	""	"EFO:0011056"	"nephrotoxicity"	"EFO"	"EFO"	"1"
"MedDRA:10000917"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10054438"	""	"EFO:0000556"	"ischemia"	"EFO"	"EFO"	"1"
"MedDRA:10036062"	""	"EFO:0005804"	"polycythemia"	"EFO"	"EFO"	"1"
"MedDRA:10067946"	""	"EFO:0000681"	"renal cell carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10003497"	""	"EFO:0009446"	"asphyxia"	"EFO"	"EFO"	"1"
"MedDRA:10080528"	""	"EFO:1000893"	"denture stomatitis"	"EFO"	"EFO"	"1"
"MedDRA:10057454"	""	"EFO:1000815"	"aortic valve prolapse"	"EFO"	"EFO"	"1"
"MedDRA:10010022"	""	"EFO:0007213"	"Colorado tick fever"	"EFO"	"EFO"	"1"
"MedDRA:10007509"	""	"EFO:1001984"	"cardiac amyloidosis"	"EFO"	"EFO"	"1"
"MedDRA:10042458"	""	"EFO:0004320"	"suicidal ideation"	"EFO"	"EFO"	"1"
"MedDRA:10049977"	""	"EFO:1000993"	"intracranial hypotension"	"EFO"	"EFO"	"1"
"MedDRA:10008958"	""	"EFO:0000095"	"chronic lymphocytic leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10063399"	""	"EFO:0003929"	"relapsing-remitting multiple sclerosis"	"EFO"	"EFO"	"1"
"MedDRA:10037584"	""	"EFO:1001140"	"pyelitis"	"EFO"	"EFO"	"1"
"MedDRA:10067184"	""	"EFO:0000309"	"Burkitts lymphoma"	"EFO"	"EFO"	"1"
"MedDRA:10080060"	""	"EFO:1002029"	"chronic rhinosinusitis with nasal polyps"	"EFO"	"EFO"	"1"
"MedDRA:10008391"	""	"EFO:1001247"	"chancre"	"EFO"	"EFO"	"1"
"MedDRA:10018336"	""	"EFO:0000519"	"glioblastoma multiforme"	"EFO"	"EFO"	"1"
"MedDRA:10068109"	""	"EFO:1000812"	"anterolateral myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10041701"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10007180"	""	"EFO:0007191"	"cannabis dependence"	"EFO"	"EFO"	"1"
"MedDRA:10022754"	""	"EFO:0005669"	"intracerebral hemorrhage"	"EFO"	"EFO"	"1"
"MedDRA:10007572"	""	"EFO:0002503"	"cardiac hypertrophy"	"EFO"	"EFO"	"1"
"MedDRA:10041726"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10048616"	""	"EFO:0003855"	"intestinal polyp"	"EFO"	"EFO"	"1"
"MedDRA:10036774"	""	"EFO:0005628"	"proctitis"	"EFO"	"EFO"	"1"
"MedDRA:10078437"	""	"EFO:1000741"	"neurotic excoriation"	"EFO"	"EFO"	"1"
"MedDRA:10041648"	""	"EFO:1001190"	"splenic infarction"	"EFO"	"EFO"	"1"
"MedDRA:10019137"	""	"EFO:1001486"	"primary biliary cirrhosis"	"EFO"	"EFO"	"1"
"MedDRA:10006045"	""	"EFO:0007179"	"boutonneuse fever"	"EFO"	"EFO"	"1"
"MedDRA:10060734"	""	"EFO:1001459"	"diabetic foot"	"EFO"	"EFO"	"1"
"MedDRA:10068223"	""	"EFO:1000249"	"Extramammary Paget Disease"	"EFO"	"EFO"	"1"
"MedDRA:10082754"	""	"EFO:0009201"	"myopic macular degeneration"	"EFO"	"EFO"	"1"
"MedDRA:10076496"	""	"EFO:1001037"	"meconium aspiration syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10061355"	""	"EFO:0008546"	"poisoning"	"EFO"	"EFO"	"1"
"MedDRA:10014146"	""	"EFO:1001256"	"ACTH Syndrome, Ectopic"	"EFO"	"EFO"	"1"
"MedDRA:10064334"	""	"EFO:1001147"	"reflex sympathetic dystrophy"	"EFO"	"EFO"	"1"
"MedDRA:10029117"	""	"EFO:1002050"	"nephritis"	"EFO"	"EFO"	"1"
"MedDRA:10029323"	""	"EFO:1001902"	"neuromuscular disease"	"EFO"	"EFO"	"1"
"MedDRA:1008095"	""	"EFO:1000860"	"cerebral atherosclerosis"	"EFO"	"EFO"	"1"
"MedDRA:10036695"	""	"EFO:1002032"	"primary hypertension"	"EFO"	"EFO"	"1"
"MedDRA:10064097"	""	"EFO:0005222"	"avian influenza"	"EFO"	"EFO"	"1"
"MedDRA:10024991"	""	"EFO:0004994"	"lumbar disc degeneration"	"EFO"	"EFO"	"1"
"MedDRA:10044630"	""	"EFO:0007524"	"trichuriasis"	"EFO"	"EFO"	"1"
"MedDRA:10081113"	""	"EFO:0007415"	"otitis media with effusion"	"EFO"	"EFO"	"1"
"MedDRA:10001388"	""	"EFO:1000796"	"adrenal cortex carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10023934"	""	"EFO:0007339"	"late congenital syphilis"	"EFO"	"EFO"	"1"
"MedDRA:10039789"	""	"EFO:1000764"	"seborrheic dermatitis"	"EFO"	"EFO"	"1"
"MedDRA:10061252"	""	"EFO:1000616"	"Uveal Melanoma"	"EFO"	"EFO"	"1"
"MedDRA:10074265"	""	"EFO:1001410"	"Pythiosis"	"EFO"	"EFO"	"1"
"MedDRA:10083002"	""	"EFO:0009910"	"chronic lung disease"	"EFO"	"EFO"	"1"
"MedDRA:10048853"	""	"EFO:1000079"	"Ampulla of Vater Carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10012468"	""	"EFO:1000684"	"dermatitis herpetiformis"	"EFO"	"EFO"	"1"
"MedDRA:10001618"	""	"EFO:1000802"	"alcoholic liver cirrhosis"	"EFO"	"EFO"	"1"
"MedDRA:10002350"	""	"EFO:1000959"	"heart aneurysm"	"EFO"	"EFO"	"1"
"MedDRA:10047393"	""	"EFO:0007537"	"vestibular neuronitis"	"EFO"	"EFO"	"1"
"MedDRA:10008129"	""	"EFO:1000632"	"cerebral palsy"	"EFO"	"EFO"	"1"
"MedDRA:10037596"	""	"EFO:1001141"	"pyelonephritis"	"EFO"	"EFO"	"1"
"MedDRA:10061275"	""	"EFO:1001469"	"Mantle cell lymphoma"	"EFO"	"EFO"	"1"
"MedDRA:10049890"	""	"EFO:1000864"	"cholecystolithiasis"	"EFO"	"EFO"	"1"
"MedDRA:10055646"	""	"EFO:0003928"	"necrotizing enterocolitis"	"EFO"	"EFO"	"1"
"MedDRA:10041532"	""	"EFO:0003105"	"spina bifida"	"EFO"	"EFO"	"1"
"MedDRA:10001513"	""	"EFO:0007137"	"AIDS related complex"	"EFO"	"EFO"	"1"
"MedDRA:10044302"	""	"EFO:0007518"	"tracheitis"	"EFO"	"EFO"	"1"
"MedDRA:10035742"	""	"EFO:1001991"	"pneumonitis"	"EFO"	"EFO"	"1"
"MedDRA:10020619"	""	"EFO:0003822"	"hyperemia"	"EFO"	"EFO"	"1"
"MedDRA:10015911"	""	"EFO:1001788"	"Eye Burns"	"EFO"	"EFO"	"1"
"MedDRA:10001976"	""	"EFO:1001263"	"amniotic fluid embolism"	"EFO"	"EFO"	"1"
"MedDRA:10051228"	""	"EFO:1001780"	"Chylothorax"	"EFO"	"EFO"	"1"
"MedDRA:10065700"	""	"EFO:0010723"	"ocular sarcoidosis"	"EFO"	"EFO"	"1"
"MedDRA:10028228"	""	"EFO:0001378"	"multiple myeloma"	"EFO"	"EFO"	"1"
"MedDRA:10022554"	""	"EFO:1000985"	"intermediate coronary syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10024233"	""	"EFO:1000871"	"colonic pseudo-obstruction"	"EFO"	"EFO"	"1"
"MedDRA:10062375"	""	"EFO:0003015"	"aggressive behavior"	"EFO"	"EFO"	"1"
"MedDRA:10060880"	""	"EFO:0000203"	"monoclonal gammopathy"	"EFO"	"EFO"	"1"
"MedDRA:10052802"	""	"EFO:0004719"	"pemphigus vulgaris"	"EFO"	"EFO"	"1"
"MedDRA:10039060"	""	"EFO:1001161"	"rheumatic heart disease"	"EFO"	"EFO"	"1"
"MedDRA:10008297"	""	"EFO:0009475"	"cervical polyp"	"EFO"	"EFO"	"1"
"MedDRA:10038304"	""	"EFO:1001148"	"relapsing polychondritis"	"EFO"	"EFO"	"1"
"MedDRA:10084240"	""	"EFO:1000737"	"multiple symmetric lipomatosis"	"EFO"	"EFO"	"1"
"MedDRA:10003645"	""	"EFO:0002686"	"atopy"	"EFO"	"EFO"	"1"
"MedDRA:10006462"	""	"EFO:0009661"	"bronchitis"	"EFO"	"EFO"	"1"
"MedDRA:10076879"	""	"EFO:0007407"	"oral tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10027627"	""	"EFO:1000734"	"miliaria"	"EFO"	"EFO"	"1"
"MedDRA:10047057"	""	"EFO:0004718"	"vascular dementia"	"EFO"	"EFO"	"1"
"MedDRA:10058099"	""	"EFO:0005054"	"QRS complex"	"EFO"	"EFO"	"1"
"MedDRA:10035059"	""	"EFO:1000476"	"Pineocytoma"	"EFO"	"EFO"	"1"
"MedDRA:10043848"	""	"EFO:1001309"	"Encephalitis, Tick-Borne"	"EFO"	"EFO"	"1"
"MedDRA:10057063"	""	"EFO:1000686"	"dermatosis papulosa nigra"	"EFO"	"EFO"	"1"
"MedDRA:10025268"	""	"EFO:1001294"	"lymphocytic colitis"	"EFO"	"EFO"	"1"
"MedDRA:10047302"	""	"EFO:0005306"	"ventricular tachycardia"	"EFO"	"EFO"	"1"
"MedDRA:10062794"	""	"EFO:1000958"	"halo nevus"	"EFO"	"EFO"	"1"
"MedDRA:10026958"	""	"EFO:0008431"	"maximal voluntary ventilation"	"EFO"	"EFO"	"1"
"MedDRA:10001974"	""	"EFO:1001263"	"amniotic fluid embolism"	"EFO"	"EFO"	"1"
"MedDRA:10027630"	""	"EFO:0007368"	"miliary tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10081142"	""	"EFO:0009856"	"lichen planopilaris"	"EFO"	"EFO"	"1"
"MedDRA:10009827"	""	"EFO:0007212"	"coccidiosis"	"EFO"	"EFO"	"1"
"MedDRA:10055243"	""	"EFO:0004607"	"duodenal ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10068848"	""	"EFO:1000916"	"endemic goiter"	"EFO"	"EFO"	"1"
"MedDRA:10042360"	""	"EFO:1001196"	"subdural empyema"	"EFO"	"EFO"	"1"
"MedDRA:10029350"	""	"EFO:0011057"	"neurotoxicity"	"EFO"	"EFO"	"1"
"MedDRA:10075020"	""	"EFO:0007299"	"hemorrhagic fever with renal syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10020546"	""	"EFO:0007317"	"hymenolepiasis"	"EFO"	"EFO"	"1"
"MedDRA:10072058"	""	"EFO:1001099"	"perinephritis"	"EFO"	"EFO"	"1"
"MedDRA:10020564"	""	"EFO:0003099"	"Cushing syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10064199"	""	"EFO:1001233"	"variant Creutzfeldt-Jakob disease"	"EFO"	"EFO"	"1"
"MedDRA:10000620"	""	"EFO:0007128"	"actinomycosis"	"EFO"	"EFO"	"1"
"MedDRA:10031289"	""	"EFO:0003882"	"osteoporosis"	"EFO"	"EFO"	"1"
"MedDRA:10039016"	""	"EFO:1001159"	"Rh isoimmunization"	"EFO"	"EFO"	"1"
"MedDRA:10018340"	""	"EFO:1001465"	"gliosarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10028576"	""	"EFO:0002428"	"chronic myeloproliferative disorder"	"EFO"	"EFO"	"1"
"MedDRA:10028576"	""	"EFO:0004251"	"myeloproliferative disorder"	"EFO"	"EFO"	"1"
"MedDRA:10039497"	""	"EFO:0002914"	"uterine sarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10083870"	""	"EFO:0006926"	"acquired aplastic anemia"	"EFO"	"EFO"	"1"
"MedDRA:10078781"	""	"EFO:1001390"	"Peri-Implantitis"	"EFO"	"EFO"	"1"
"MedDRA:10058917"	""	"EFO:0008603"	"pemphigus erythematosus"	"EFO"	"EFO"	"1"
"MedDRA:10004019"	""	"EFO:1000830"	"bacterial endocarditis"	"EFO"	"EFO"	"1"
"MedDRA:10006041"	""	"EFO:0005542"	"botulism"	"EFO"	"EFO"	"1"
"MedDRA:10037731"	""	"EFO:0005224"	"Q fever"	"EFO"	"EFO"	"1"
"MedDRA:10005150"	""	"EFO:0009536"	"blepharitis"	"EFO"	"EFO"	"1"
"MedDRA:10036046"	""	"EFO:1001496"	"Autosomal dominant polycystic kidney disease"	"EFO"	"EFO"	"1"
"MedDRA:10039639"	""	"EFO:0000692"	"schizophrenia"	"EFO"	"EFO"	"1"
"MedDRA:10029164"	""	"EFO:0004255"	"nephrotic syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10000925"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10041709"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10061391"	""	"EFO:0007199"	"central nervous system tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10068196"	""	"EFO:1001762"	"autonomic dysreflexia"	"EFO"	"EFO"	"1"
"MedDRA:10028289"	""	"EFO:0009851"	"muscle atrophy"	"EFO"	"EFO"	"1"
"MedDRA:10041747"	""	"EFO:0009582"	"sprain"	"EFO"	"EFO"	"1"
"MedDRA:10014663"	""	"EFO:0007251"	"endocardial fibroelastosis"	"EFO"	"EFO"	"1"
"MedDRA:10028098"	""	"EFO:0007380"	"mucormycosis"	"EFO"	"EFO"	"1"
"MedDRA:10027011"	""	"EFO:1002025"	"measles"	"EFO"	"EFO"	"1"
"MedDRA:10000890"	""	"EFO:0000223"	"acute myelomonocytic leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10000896"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10015128"	""	"EFO:1000862"	"cervix erosion"	"EFO"	"EFO"	"1"
"MedDRA:10001972"	""	"EFO:1001263"	"amniotic fluid embolism"	"EFO"	"EFO"	"1"
"MedDRA:10066874"	""	"EFO:0003948"	"gastroesophageal reflux disease"	"EFO"	"EFO"	"1"
"MedDRA:10064478"	""	"EFO:0004216"	"conduct disorder"	"EFO"	"EFO"	"1"
"MedDRA:10003689"	""	"EFO:0007159"	"atrophic rhinitis"	"EFO"	"EFO"	"1"
"MedDRA:10058297"	""	"EFO:0007193"	"carbamoyl phosphate synthetase I deficiency disease"	"EFO"	"EFO"	"1"
"MedDRA:10011108"	""	"EFO:1000883"	"coronary thrombosis"	"EFO"	"EFO"	"1"
"MedDRA:10033078"	""	"EFO:0004992"	"Otitis media"	"EFO"	"EFO"	"1"
"MedDRA:10025143"	""	"EFO:1001023"	"lupus vulgaris"	"EFO"	"EFO"	"1"
"MedDRA:10021106"	""	"EFO:0005251"	"hypotension"	"EFO"	"EFO"	"1"
"MedDRA:10028245"	""	"EFO:0003885"	"multiple sclerosis"	"EFO"	"EFO"	"1"
"MedDRA:10014971"	""	"EFO:1001887"	"epicondylitis"	"EFO"	"EFO"	"1"
"MedDRA:10047784"	""	"EFO:0007543"	"vulvovaginal candidiasis"	"EFO"	"EFO"	"1"
"MedDRA:10038562"	""	"EFO:1001153"	"renovascular hypertension"	"EFO"	"EFO"	"1"
"MedDRA:10024232"	""	"EFO:0001054"	"leprosy"	"EFO"	"EFO"	"1"
"MedDRA:10067352"	""	"EFO:1001821"	"osteoradionecrosis"	"EFO"	"EFO"	"1"
"MedDRA:10069445"	""	"EFO:1000666"	"acrokeratosis verruciformis"	"EFO"	"EFO"	"1"
"MedDRA:10017708"	""	"EFO:0000502"	"ganglioneuroblastoma"	"EFO"	"EFO"	"1"
"MedDRA:10057396"	""	"EFO:0009315"	"thrombophilia"	"EFO"	"EFO"	"1"
"MedDRA:10061418"	""	"EFO:0007380"	"mucormycosis"	"EFO"	"EFO"	"1"
"MedDRA:10064205"	""	"EFO:1001382"	"Obesity Hypoventilation Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10028417"	""	"EFO:0004991"	"Myasthenia gravis"	"EFO"	"EFO"	"1"
"MedDRA:10030293"	""	"EFO:0007401"	"oligohydramnios"	"EFO"	"EFO"	"1"
"MedDRA:10013618"	""	"EFO:0007241"	"dracunculiasis"	"EFO"	"EFO"	"1"
"MedDRA:10010684"	""	"EFO:0000373"	"congestive heart failure"	"EFO"	"EFO"	"1"
"MedDRA:10007196"	""	"EFO:1001284"	"capillary leak syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10056447"	""	"EFO:1001108"	"pituitary apoplexy"	"EFO"	"EFO"	"1"
"MedDRA:10030012"	""	"EFO:1000744"	"occupational dermatitis"	"EFO"	"EFO"	"1"
"MedDRA:10046494"	""	"EFO:0006865"	"urgency urinary incontinence"	"EFO"	"EFO"	"1"
"MedDRA:10003563"	""	"EFO:0000270"	"asthma"	"EFO"	"EFO"	"1"
"MedDRA:10036105"	""	"EFO:0009562"	"polyneuropathy"	"EFO"	"EFO"	"1"
"MedDRA:10003441"	""	"EFO:0007153"	"asbestosis"	"EFO"	"EFO"	"1"
"MedDRA:10024255"	""	"EFO:1001013"	"lethal midline granuloma"	"EFO"	"EFO"	"1"
"MedDRA:10007515"	""	"EFO:0009492"	"cardiac arrest"	"EFO"	"EFO"	"1"
"MedDRA:10021938"	""	"EFO:0000545"	"infertility"	"EFO"	"EFO"	"1"
"MedDRA:10014210"	""	"EFO:0009373"	"edema"	"EFO"	"EFO"	"1"
"MedDRA:10033845"	""	"EFO:0009678"	"paralytic strabismus"	"EFO"	"EFO"	"1"
"MedDRA:10015667"	""	"EFO:0009852"	"exhaustion"	"EFO"	"EFO"	"1"
"MedDRA:10048049"	""	"EFO:0009515"	"wrist fracture"	"EFO"	"EFO"	"1"
"MedDRA:10061234"	""	"EFO:1001030"	"male genital tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10012818"	""	"EFO:0000403"	"diffuse large B-cell lymphoma"	"EFO"	"EFO"	"1"
"MedDRA:10035664"	""	"EFO:0003106"	"pneumonia"	"EFO"	"EFO"	"1"
"MedDRA:10029500"	""	"EFO:1001254"	"noise-induced hearing loss"	"EFO"	"EFO"	"1"
"MedDRA:10046752"	""	"EFO:1001229"	"maculopapular cutaneous mastocytosis"	"EFO"	"EFO"	"1"
"MedDRA:10023927"	""	"EFO:0007338"	"Lassa fever"	"EFO"	"EFO"	"1"
"MedDRA:10045152"	""	"EFO:1001479"	"Tumor Lysis Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10003246"	""	"EFO:0005856"	"arthritis"	"EFO"	"EFO"	"1"
"MedDRA:10033971"	""	"EFO:0007420"	"paratyphoid fever"	"EFO"	"EFO"	"1"
"MedDRA:10041718"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10062908"	""	"EFO:1001165"	"Schnitzler syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10013961"	""	"EFO:0004199"	"dysplastic nevus"	"EFO"	"EFO"	"1"
"MedDRA:10061200"	""	"EFO:0009506"	"heart injury"	"EFO"	"EFO"	"1"
"MedDRA:10049705"	""	"EFO:0002497"	"acute hypotension"	"EFO"	"EFO"	"1"
"MedDRA:10067807"	""	"EFO:0005557"	"gum cancer"	"EFO"	"EFO"	"1"
"MedDRA:10063344"	""	"EFO:1000784"	"microscopic polyangiitis"	"EFO"	"EFO"	"1"
"MedDRA:10013810"	""	"EFO:1001307"	"dumping syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10065336"	""	"EFO:0004263"	"partial epilepsy"	"EFO"	"EFO"	"1"
"MedDRA:10020080"	""	"EFO:0003145"	"high output heart failure"	"EFO"	"EFO"	"1"
"MedDRA:10000486"	""	"EFO:1000014"	"acidosis"	"EFO"	"EFO"	"1"
"MedDRA:10064587"	""	"EFO:1000895"	"desmoplastic small round cell tumor"	"EFO"	"EFO"	"1"
"MedDRA:10008874"	""	"EFO:0004540"	"chronic fatigue syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10060874"	""	"EFO:1001268"	"Aortic Rupture"	"EFO"	"EFO"	"1"
"MedDRA:10007729"	""	"EFO:0007195"	"cat-scratch disease"	"EFO"	"EFO"	"1"
"MedDRA:10022686"	""	"EFO:0005632"	"intestinal necrosis"	"EFO"	"EFO"	"1"
"MedDRA:10000891"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10023003"	""	"EFO:0000555"	"irritable bowel syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10019143"	""	"EFO:0007296"	"hantavirus pulmonary syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10013762"	""	"EFO:1000905"	"drug-induced hepatitis"	"EFO"	"EFO"	"1"
"MedDRA:10063927"	""	"EFO:1000645"	"orthostatic intolerance"	"EFO"	"EFO"	"1"
"MedDRA:10029236"	""	"EFO:0000760"	"malignant peripheral nerve sheath tumor"	"EFO"	"EFO"	"1"
"MedDRA:10020705"	""	"EFO:0008506"	"hyperparathyroidism"	"EFO"	"EFO"	"1"
"MedDRA:10000920"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10048780"	""	"EFO:1001054"	"myofascial pain syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10019936"	""	"EFO:0007306"	"herpangina"	"EFO"	"EFO"	"1"
"MedDRA:10016984"	""	"EFO:0004314"	"forced expiratory volume"	"EFO"	"EFO"	"1"
"MedDRA:10011772"	""	"EFO:0008615"	"Cystic Kidney Disease"	"EFO"	"EFO"	"1"
"MedDRA:10013025"	""	"EFO:0005549"	"diphtheria"	"EFO"	"EFO"	"1"
"MedDRA:10063844"	""	"EFO:0003756"	"autism spectrum disorder"	"EFO"	"EFO"	"1"
"MedDRA:10037234"	""	"EFO:0005407"	"psychosis"	"EFO"	"EFO"	"1"
"MedDRA:10000880"	""	"EFO:0000222"	"acute myeloid leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10011496"	""	"EFO:1001300"	"Cryptogenic Organizing Pneumonia"	"EFO"	"EFO"	"1"
"MedDRA:10033366"	""	"EFO:1000249"	"Extramammary Paget Disease"	"EFO"	"EFO"	"1"
"MedDRA:10011985"	""	"EFO:0007067"	"decubitus ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10077336"	""	"EFO:0007509"	"tick paralysis"	"EFO"	"EFO"	"1"
"MedDRA:10015929"	""	"EFO:1001888"	"eye infection"	"EFO"	"EFO"	"1"
